OBJECTID,Year,State,Agency,Unit ID,Fire Name,Local Incident Number,Alarm Date,Containment Date,Cause,Collection Method,Management Objective,GIS Calculated Acres,Comments,Complex Name,IRWIN ID,Fire Number (historical use),Complex ID,DECADES,Shape__Area,Shape__Length,month_yr,percent
2705,2018.0,CA,CDF,SLU,MATTIE,00007651,2018-07-17 07:00:00,7/17/2018 7:00:00 AM,10,1.0,1.0,0.781524,,,,,,2010-2019,4741.515625,449.311715761902,2018-07,72.30588235294118
2706,2018.0,CA,CCO,VNC,BALCOM,00008020,2018-01-28 08:00:00,1/28/2018 8:00:00 AM,14,6.0,1.0,0.766014, 18-0008020,,,,,2010-2019,4552.765625,247.595368476116,2018-01,73.34848484848484
2707,2018.0,CA,CCO,ORC,COTO,18086089,2018-08-05 07:00:00,8/5/2018 7:00:00 AM,14,1.0,1.0,0.740642,,,,,,2010-2019,4328.81640625,315.08139467533,2018-08,64.5072463768116
2708,2018.0,CA,CCO,VNC,TREE,00046016,2018-06-14 07:00:00,6/14/2018 7:00:00 AM,2,1.0,1.0,0.7231185,Equipment 18-0046016,,,,,2010-2019,4312.6328125,248.142404147758,2018-06,87.0925925925926
2709,2018.0,CA,CCO,VNC,MCWANE,00038177,2018-01-28 08:00:00,1/29/2018 8:00:00 AM,14,1.0,1.0,0.7208683,Cause under investigation 18-0008244,,,,,2010-2019,4269.3515625,259.028073200561,2018-01,73.34848484848484
2710,2018.0,CA,CCO,VNC,VICTORIA,00051090,2018-07-02 07:00:00,7/2/2018 7:00:00 AM,14,6.0,1.0,0.663654,  18-0051090,,,,,2010-2019,3942.51953125,1330.97718524851,2018-07,72.30588235294118
2711,2018.0,CA,CCO,VNC,CENTER,00005891,2018-01-20 08:00:00,1/20/2018 8:00:00 AM,14,6.0,1.0,0.6356196,  18-0005891,,,,,2010-2019,3773.546875,225.019148959294,2018-01,73.34848484848484
2712,2018.0,CA,CCO,VNC,ROADRUNNER,00090963,2018-11-08 08:00:00,11/8/2018 8:00:00 AM,14,6.0,1.0,0.6135216,Cause under investigation 18-0090963,,,,,2010-2019,3639.125,218.17500374608,2018-11,58.51851851851852
2715,2018.0,CA,CCO,VNC,LUNA,00055501,2018-07-16 07:00:00,7/16/2018 7:00:00 AM,9,6.0,1.0,0.5226448,Unintentional 18-0055501,,,,,2010-2019,3118.19140625,232.3855932659,2018-07,72.30588235294118
2716,2018.0,CA,CCO,VNC,BEACH,0050586,2018-06-30 07:00:00,6/30/2018 7:00:00 AM,9,1.0,1.0,0.521827,Unintentional 18-0050586,,,,,2010-2019,3101.92578125,265.002480387467,2018-06,87.0925925925926
2719,2018.0,CA,LRA,ORC,CREEK,18011407,2018-01-28 08:00:00,1/28/2018 8:00:00 AM,14,1.0,1.0,0.4142567,,,,,,2010-2019,2417.05859375,220.265598016722,2018-01,73.34848484848484
2720,2018.0,CA,CDF,SLU,ANTELOPE,00009739,2018-09-06 07:00:00,9/6/2018 7:00:00 AM,10,1.0,1.0,0.4142106,,,,,,2010-2019,2549.1640625,246.31576785351,2018-09,60.0625
2721,2018.0,CA,CCO,VNC,HARBOR,00029131,2018-04-14 07:00:00,4/14/2018 7:00:00 AM,14,6.0,1.0,0.3926331,VCFD Cause undetermin post investig.  18-0029131,,,,,2010-2019,2329.33984375,178.611265231051,2018-04,162.41666666666666
2722,2018.0,CA,CCO,VNC,MARIA,00086063,2018-10-22 07:00:00,10/22/2018 7:00:00 AM,14,1.0,1.0,0.3801489,Cause under investigation 18-0086063,,,,,2010-2019,2261.7578125,214.368439562278,2018-10,59.421052631578945
2723,2018.0,CA,CCO,VNC,BALCOM,00113691,2017-12-22 08:00:00,12/22/2017 8:00:00 AM,14,6.0,1.0,0.3788415, 17-0113691,,,,,2010-2019,2253.4765625,221.143571715383,2017-12,63.58490566037736
2724,2018.0,CA,CCO,VNC,KUEHNER,00035430,2018-05-07 07:00:00,5/7/2018 7:00:00 AM,14,6.0,1.0,0.3439097,VCFD Cause undetermin post investig.  18-0035430,,,,,2010-2019,2042.828125,385.799541845499,2018-05,122.85185185185185
2725,2018.0,CA,CCO,ORC,ALICIA,18075266,2018-07-09 07:00:00,7/9/2018 7:00:00 AM,14,1.0,1.0,0.3192534,,,,,,2010-2019,1866.5859375,223.138715577362,2018-07,72.30588235294118
2726,2018.0,CA,CCO,VNC,PERKINS,00047412,2018-06-19 07:00:00,6/19/2018 7:00:00 AM,14,1.0,1.0,0.3048694,  18-0047412,,,,,2010-2019,1805.421875,237.163405572745,2018-06,87.0925925925926
2727,2018.0,CA,CCO,VNC,FAIRVIEW,00059786,2018-07-30 07:00:00,7/30/2018 7:00:00 AM,9,6.0,1.0,0.2936715,Unintentional 18-0059786,,,,,2010-2019,1752.23828125,259.930237879176,2018-07,72.30588235294118
2729,2018.0,CA,CCO,VNC,HARBOR,00051011,2018-07-02 07:00:00,7/2/2018 7:00:00 AM,14,6.0,1.0,0.2560846, 18-0051011,,,,,2010-2019,1520.06640625,159.417931079864,2018-07,72.30588235294118
2730,2018.0,CA,CCO,VNC,HOPPER,00011091,2018-02-07 08:00:00,2/7/2018 8:00:00 AM,2,1.0,1.0,0.2350992,Failure of equipment or heat source 18-0011091,,,,,2010-2019,1400.9140625,151.215410491244,2018-02,90.25581395348837
2732,2018.0,CA,CCO,VNC,STEARNS,00091457,2018-11-08 08:00:00,11/8/2018 8:00:00 AM,9,6.0,1.0,0.2200132,Intentional 18-0091457,,,,,2010-2019,1307.3125,150.97737546291,2018-11,58.51851851851852
2733,2018.0,CA,CCO,ORC,SANTIAGO CANYON,18075816,2018-07-11 07:00:00,7/11/2018 7:00:00 AM,14,1.0,1.0,0.2125467,,,,,,2010-2019,1247.734375,183.467868991646,2018-07,72.30588235294118
2734,2018.0,CA,CCO,VNC,CAMPUS,00015892,2018-02-25 08:00:00,2/25/2018 8:00:00 AM,14,6.0,1.0,0.2079522,VCFD Cause undetermin post investig.  18-0015892,,,,,2010-2019,1236.15234375,140.256354893673,2018-02,90.25581395348837
2735,2018.0,CA,CCO,VNC,GRIMES,00088823,2018-10-31 07:00:00,11/1/2018 7:00:00 AM,2,1.0,1.0,0.2020703,Equipment 18-0088823,,,,,2010-2019,1202.4765625,130.657422983683,2018-10,59.421052631578945
2736,2018.0,CA,CCO,VNC,LEMON,00052451,2018-07-06 07:00:00,7/6/2018 7:00:00 AM,14,1.0,1.0,0.1705595,  18-0052451,,,,,2010-2019,1014.8984375,124.233640401038,2018-07,72.30588235294118
2737,2018.0,CA,LRA,ORC,RIDGE ROUTE ,18009321,2018-01-23 08:00:00,1/23/2018 8:00:00 AM,14,6.0,1.0,0.1679536,,,,,,2010-2019,982.80859375,137.626285405182,2018-01,73.34848484848484
2738,2018.0,CA,CCO,VNC,GUIBERSON,00013256,2018-02-15 08:00:00,2/15/2018 8:00:00 AM,9,1.0,1.0,0.1679282,Unintentional 18-0013256,,,,,2010-2019,1000.28515625,142.870305362055,2018-02,90.25581395348837
2739,2018.0,CA,CCO,VNC,BURSON,00053236,2018-07-08 07:00:00,7/8/2018 7:00:00 AM,2,6.0,1.0,0.1438642,Failure of equipment or heat source 18-0053236,,,,,2010-2019,858.65625,123.342862374154,2018-07,72.30588235294118
2740,2018.0,CA,CCO,LAC,MUREAU,00307419,2018-10-10 07:00:00,10/10/2018 7:00:00 AM,11,1.0,1.0,0.1335966,,,{40323155-8B3C-4B92-B0F9-F33F3C682A20},,,2010-2019,791.41015625,125.802097341378,2018-10,59.421052631578945
2741,2018.0,CA,CCO,VNC,DITCH,00054634,2018-07-13 07:00:00,7/13/2018 7:00:00 AM,14,6.0,1.0,0.1295556,VCFD Cause undetermin post investig.  18-0054634,,,,,2010-2019,770.0390625,103.850499318756,2018-07,72.30588235294118
2742,2018.0,CA,CCO,VNC,KNOLL,0050551,2018-06-30 07:00:00,6/30/2018 7:00:00 AM,14,1.0,1.0,0.1293269,Cause under investigation 18-0050551,,,,,2010-2019,767.671875,103.588510958774,2018-06,87.0925925925926
2743,2018.0,CA,CCO,LAC,VANTAGE,00273301,2018-09-08 07:00:00,9/8/2018 7:00:00 AM,3,1.0,1.0,0.1195796,,,{DB03F436-2BC1-485B-8F71-77FB212497EE},,,2010-2019,705.2578125,105.789006114859,2018-09,60.0625
2744,2018.0,CA,CCO,LAC,VIEW,00157745,2018-05-27 07:00:00,5/27/2018 7:00:00 AM,2,1.0,1.0,0.1131595,,,{95AB8469-10B4-45A8-AC67-133964272E47},,,2010-2019,667.6484375,167.795439282033,2018-05,122.85185185185185
2745,2018.0,CA,CCO,ORC,EL TORO IC ,18009721,2018-01-24 08:00:00,1/24/2018 8:00:00 AM,14,6.0,1.0,0.09832976,,,,,,2010-2019,575.63671875,160.241794730047,2018-01,73.34848484848484
2746,2018.0,CA,CCO,ORC,B2 - YORBA,18101904,2018-09-15 07:00:00,9/15/2018 7:00:00 AM,14,1.0,1.0,0.09713092,,,,,,2010-2019,572.40234375,145.548748333332,2018-09,60.0625
2747,2018.0,CA,CCO,VNC,SULPHUR,00050117,2018-06-28 07:00:00,6/28/2018 7:00:00 AM,2,6.0,1.0,0.0939797,Equipment 18-0050117,,,,,2010-2019,560.46484375,117.063183690633,2018-06,87.0925925925926
2748,2018.0,CA,CCO,LAC,WELDON,00331818,2018-11-01 07:00:00,11/1/2018 7:00:00 AM,2,1.0,1.0,0.08640093,,,{9C510174-E3B7-4293-BB63-E9F1245DE5DC},,,2010-2019,514.18359375,97.5897796246284,2018-11,58.51851851851852
2749,2018.0,CA,CCO,VNC,BROMLEY,00067353,2018-08-25 07:00:00,8/25/2018 7:00:00 AM,9,6.0,1.0,0.07621309,Unintentional 18-0067353,,,,,2010-2019,451.90234375,84.0478438952871,2018-08,64.5072463768116
2750,2018.0,CA,LRA,ORC,JAMBOREE,18086167,2018-08-05 07:00:00,8/5/2018 7:00:00 AM,14,1.0,1.0,0.07474243,,,,,,2010-2019,437.08984375,83.6924725088258,2018-08,64.5072463768116
2751,2018.0,CA,CCO,VNC,MADERA,00083903,2018-10-16 07:00:00,10/16/2018 7:00:00 AM,14,6.0,1.0,0.06417423,VCFD Cause undetermin post investig.  18-0083903,,,,,2010-2019,381.41015625,89.8356842731268,2018-10,59.421052631578945
2752,2018.0,CA,CCO,VNC,ROCKY,00061236,2018-08-04 07:00:00,8/4/2018 7:00:00 AM,9,1.0,1.0,0.05268874,Unintentional 18-0061236,,,,,2010-2019,312.98828125,108.999518712739,2018-08,64.5072463768116
2753,2018.0,CA,CCO,VNC,PEKING,00096415,2018-11-16 08:00:00,11/16/2018 8:00:00 AM,9,6.0,1.0,0.03789303,Unintentional 18-0096415,,,,,2010-2019,225.1484375,55.3900955617331,2018-11,58.51851851851852
2754,2018.0,CA,CCO,VNC,MAIN,00000852,2018-01-03 08:00:00,1/3/2018 8:00:00 AM,14,6.0,1.0,0.03201193,Cause under investigation 18-0000852,,,,,2010-2019,190.234375,53.1350640878142,2018-01,73.34848484848484
2755,2018.0,CA,CCO,VNC,ERBES,00009049,2018-01-31 08:00:00,1/31/2018 8:00:00 AM,14,6.0,1.0,0.02883826, 18-0009049,,,,,2010-2019,171.1796875,48.4413207678807,2018-01,73.34848484848484
2756,2018.0,CA,CCO,LAC,RAMBLA,00048048,2018-02-13 08:00:00,2/13/2018 8:00:00 AM,11,1.0,1.0,0.02526989,,,{ABD7034F-3264-41D9-B43B-49C554A71B28},,,2010-2019,149.3515625,62.4067150575034,2018-02,90.25581395348837
2758,2018.0,CA,LRA,ORC,CANADA IC ,18020678,2018-02-20 08:00:00,2/20/2018 8:00:00 AM,14,1.0,1.0,0.02049659,,,,,,2010-2019,120.0,41.2180563880354,2018-02,90.25581395348837
2759,2018.0,CA,CCO,VNC,SOUTH,00113365,2017-12-21 08:00:00,12/21/2017 8:00:00 AM,14,6.0,1.0,0.01809152, 17-0113365,,,,,2010-2019,107.640625,39.3744250016618,2017-12,63.58490566037736
2760,2018.0,CA,CCO,VNC,SOUTH MOUNTAIN,00052451,2018-07-06 07:00:00,7/6/2018 7:00:00 AM,14,6.0,1.0,0.01594587,  18-0052451,,,,,2010-2019,94.8828125,35.7546284661582,2018-07,72.30588235294118
2761,2018.0,CA,CCO,ORC,COSTCO,18107545,2018-09-29 07:00:00,9/29/2018 7:00:00 AM,14,1.0,1.0,0.01172807,,,,,,2010-2019,68.8515625,41.2967710338925,2018-09,60.0625
2762,2018.0,CA,CCO,VNC,KUEHNER,00104479,2018-12-14 08:00:00,12/14/2018 8:00:00 AM,14,6.0,1.0,0.009721164,Cause undetermined after investigation 18-0104479,,,,,2010-2019,57.76171875,30.4728064150231,2018-12,81.3529411764706
2763,2018.0,CA,LRA,ORC,LA RAMBLA,18020054,2018-02-19 08:00:00,2/19/2018 8:00:00 AM,14,6.0,1.0,0.007379493,,,,,,2010-2019,42.98046875,26.7981731447497,2018-02,90.25581395348837
2764,2018.0,CA,CCO,VNC,ROLLING,00057534,2018-07-23 07:00:00,7/23/2018 7:00:00 AM,14,6.0,1.0,0.007144618,VCFD Cause undetermin post investig.  18-0057534,,,,,2010-2019,42.34375,24.9338854980994,2018-07,72.30588235294118
2765,2018.0,CA,CCO,ORC,BLUFF COVE ,18017518,2018-02-12 08:00:00,2/12/2018 8:00:00 AM,14,1.0,1.0,0.006579902,,,,,,2010-2019,38.06640625,27.5346213021698,2018-02,90.25581395348837
2766,2018.0,CA,LRA,ORC,SOUTH HAMPTON CT ,18034763,2018-03-27 07:00:00,3/27/2018 7:00:00 AM,14,6.0,1.0,0.004819541,,,,,,2010-2019,28.1796875,20.9136783373249,2018-03,103.23684210526316
2767,2018.0,CA,CCO,VNC,CANADA,00074949,2018-09-18 07:00:00,9/18/2018 7:00:00 AM,14,6.0,1.0,0.003499902, 18-0074949,,,,,2010-2019,20.83203125,19.8320490023679,2018-09,60.0625
2768,2018.0,CA,CCO,VNC,ERRINGER,00008902,2018-01-31 08:00:00,1/31/2018 8:00:00 AM,9,6.0,1.0,0.002820561,Unintentional 18-0008902,,,,,2010-2019,16.765625,15.0447871245368,2018-01,73.34848484848484
2769,2018.0,CA,CCO,VNC,NO NAME,00059765,2018-07-30 07:00:00,7/30/2018 7:00:00 AM,9,6.0,1.0,0.002526514,Unintentional 18-0059765,,,,,2010-2019,15.06640625,14.0726412725215,2018-07,72.30588235294118
2770,2018.0,CA,CCO,VNC,HARBOR,00008258,2018-01-29 08:00:00,1/29/2018 8:00:00 AM,14,6.0,1.0,0.001796366,  18-0008258,,,,,2010-2019,10.66796875,11.8848211850781,2018-01,73.34848484848484
2771,2018.0,CA,CCO,VNC,DUNES,00055199,2018-07-15 07:00:00,7/15/2018 7:00:00 AM,14,6.0,1.0,0.001514838,VCFD Cause undetermin post investig.  18-0055199,,,,,2010-2019,8.96875,11.0042601275715,2018-07,72.30588235294118
2772,2017.0,CA,USF,VNC,THOMAS,00003583,2017-12-04 08:00:00,1/12/2018 8:00:00 AM,9,7.0,1.0,281790.9,CONT_DATE based on Inciweb,,,,,2010-2019,1681105894.66797,540531.887458039,2017-12,63.58490566037736
2786,2017.0,CA,CDF,SLU,ALAMO,00007624,2017-07-06 07:00:00,7/20/2017 7:00:00 AM,10,2.0,1.0,28834.17,,,{08D1626D-4EBA-47C0-ABBE-878DE60CA985},,,2010-2019,174173285.40625,117396.899748312,2017-07,80.36842105263158
2795,2017.0,CA,CCO,LAC,CREEK,00362189,2017-12-05 08:00:00,12/5/2017 8:00:00 AM,14,7.0,1.0,15619.15,,,{CC315B2A-9E5B-4333-9FD0-0EAFC15019AD},,,2010-2019,92857036.046875,71990.6476738906,2017-12,63.58490566037736
2799,2017.0,CA,CCO,ORC,CANYON II,17110494,2017-10-09 07:00:00,10/17/2017 7:00:00 AM,5,7.0,1.0,9198.028,,,{8DD9B655-367A-4446-A544-5409A3034132},,,2010-2019,54071908.875,56494.6997950555,2017-10,63.589285714285715
2807,2017.0,CA,CDF,RRU,MANZANITA,00078840,2017-06-26 07:00:00,6/30/2017 7:00:00 AM,10,3.0,1.0,6303.659,,,{3FB8D05F-D2F4-410C-811C-0BB1DDB0F197},,,2010-2019,37095308.3320313,33443.4784674953,2017-06,97.06410256410257
2808,2017.0,CA,CCO,LAC,RYE,00362441,2017-12-05 08:00:00,12/13/2017 8:00:00 AM,14,7.0,1.0,6047.719,,,{1FFA91E8-2BA0-4095-9769-B18A5C655101},,,2010-2019,36056780.6015625,43088.9726766245,2017-12,63.58490566037736
2816,2017.0,CA,CDF,MVU,LILAC,00024612,2017-12-07 08:00:00,12/24/2017 8:00:00 AM,14,1.0,1.0,4080.615,,,{8822D5B4-E265-4FD2-A2BD-88E4AC044B93},,,2010-2019,23702125.8242188,44578.6858947908,2017-12,63.58490566037736
2818,2017.0,CA,CDF,RRU,PALMER,00108660,2017-09-02 07:00:00,9/6/2017 7:00:00 AM,9,2.0,1.0,3872.152,,,{B7BEE8F5-95EA-4797-A23C-6D09942A9DC8},,,2010-2019,22852173.4335938,29060.8245904089,2017-09,68.79310344827586
2822,2017.0,CA,CCO,ORC,CANYON I,17105068,2017-09-25 07:00:00,10/1/2017 7:00:00 AM,9,7.0,1.0,2661.415,,,{61623DEF-3943-4185-8E8E-F7DFF24FEAD3},,,2010-2019,15659865.921875,37891.5495399627,2017-09,68.79310344827586
2827,2017.0,CA,CDF,MVU,GATE,00012098,2017-05-20 07:00:00,5/23/2017 7:00:00 AM,9,1.0,1.0,1912.906,"SHOOTING, BLM INC # 7605",,{3F75F361-41D0-4A16-A4A5-4B789EA7DE8A},,,2010-2019,10951424.0625,15977.9328837627,2017-05,131.67857142857142
2832,2017.0,CA,CDF,SLU,HILL,00007101,2017-06-26 07:00:00,6/30/2017 7:00:00 AM,10,1.0,1.0,1645.591,,,{6173D340-9000-46A7-AFC1-037AC8D622C7},,,2010-2019,10046595.1289063,21464.2463392136,2017-06,97.06410256410257
2847,2017.0,CA,CDF,RRU,OPERA,00053193,2017-04-30 07:00:00,5/2/2017 7:00:00 AM,10,2.0,1.0,999.6262,,,{95520424-10B5-4BE2-ACAC-06B4D214665E},,,2010-2019,5900376.83203125,18557.2118209653,2017-04,145.4915254237288
2856,2017.0,CA,CCO,LAC,PLACERITA,00187296,2017-06-25 07:00:00,6/26/2017 7:00:00 AM,7,7.0,1.0,759.7584,,,{02254813-7E4E-4ED4-89FD-9E407D442697},,,2010-2019,4525545.8359375,18978.9736384337,2017-06,97.06410256410257
2857,2017.0,CA,CCO,LAC,LAKE,00178275,2017-06-17 07:00:00,6/17/2017 7:00:00 AM,14,7.0,1.0,733.2616,,,{B859BA3F-49F8-4D3F-A1D9-7ABBA2744B59},,,2010-2019,4385183.73828125,17739.3844126574,2017-06,97.06410256410257
2864,2017.0,CA,CDF,RRU,BLAINE,00099747,2017-08-13 07:00:00,8/14/2017 7:00:00 AM,14,6.0,1.0,577.6851,,,{7E2B3024-7D41-4C29-A973-3488AFEFC85D},,,2010-2019,3408433.65234375,7977.69517948837,2017-08,74.53424657534246
2866,2017.0,CA,CDF,RRU,MIAS,00100198,2017-08-14 07:00:00,8/20/2017 7:00:00 AM,11,7.0,1.0,521.0856,,,{9FC82EB2-40A5-4ABB-B0D4-72F86BF151DC},,,2010-2019,3074175.90625,13686.9864088946,2017-08,74.53424657534246
2875,2017.0,CA,CCO,SBC,RUCKER,00012621,2017-09-29 07:00:00,10/4/2017 7:00:00 AM,10,1.0,1.0,429.7042,,,{1D9F54F9-FD20-43E2-934E-8EBFCE8E5E41},,,2010-2019,2579300.5,15120.1976845947,2017-09,68.79310344827586
2885,2017.0,CA,CDF,SLU,STONE,00007792,2017-07-09 07:00:00,7/11/2017 7:00:00 AM,2,7.0,1.0,340.4365,,,{563401A1-E681-4DAB-AA15-7C27B848C603},,,2010-2019,2080074.30859375,9883.25949180918,2017-07,80.36842105263158
2886,2017.0,CA,CDF,BDU,BRYANT 2,00010918,2017-08-03 07:00:00,8/11/2017 7:00:00 AM,7,2.0,1.0,336.6238,,,{5C6D3757-675F-4EB4-A3EA-375F3126D548},,,2010-2019,1990779.046875,8974.84606829933,2017-08,74.53424657534246
2887,2017.0,CA,CDF,MVU,JENNINGS 2,00016909,2017-07-11 07:00:00,7/14/2017 7:00:00 AM,10,1.0,1.0,332.5865,,,{72376B17-16AF-45E3-8FE2-37F9C3189465},,,2010-2019,1912410.4609375,8382.59842241871,2017-07,80.36842105263158
2888,2017.0,CA,CDF,BDU,OAK,00017005,2017-11-29 08:00:00,12/7/2017 8:00:00 AM,10,2.0,1.0,325.5135,,,{97171279-6019-4C44-A636-15E5A229E0FA},,,2010-2019,1922371.16796875,7089.50036757036,2017-11,62.74193548387097
2895,2017.0,CA,CCO,SBC,CEBRIAM,00008281,2017-06-25 07:00:00,6/25/2017 7:00:00 AM,11,1.0,1.0,269.1116,,,{66030F34-B8AD-437A-A532-E75574896E1D},,,2010-2019,1624235.71484375,6851.53278526997,2017-06,97.06410256410257
2898,2017.0,CA,CDF,SLU,CAMP,00005454,2017-05-15 07:00:00,5/15/2017 7:00:00 AM,9,6.0,1.0,253.9364,,,,,,2010-2019,1548040.46875,6770.59925899409,2017-05,131.67857142857142
2900,2017.0,CA,CDF,SLU,HUASNA,00010788,2017-09-20 07:00:00,9/20/2017 7:00:00 AM,2,6.0,1.0,244.789,,,{9C8AADD4-0962-4C68-8FDE-5C23DD16FB33},,,2010-2019,1485343.83203125,7140.34209528144,2017-09,68.79310344827586
2904,2017.0,CA,CDF,SLU,OLIVE,00008451,2017-07-24 07:00:00,7/24/2017 7:00:00 AM,10,1.0,1.0,236.8678,Overheated brake and or AC clutch parts,,,,,2010-2019,1459364.4296875,6779.90840508753,2017-07,80.36842105263158
2908,2017.0,CA,CDF,RRU,LAMB,00064389,2017-05-25 07:00:00,5/26/2017 7:00:00 AM,14,1.0,1.0,193.6728,,,{E6DDF517-D4BC-4328-BC54-1320CD8BAFA8},,,2010-2019,1139674.00390625,5988.70908262723,2017-05,131.67857142857142
2909,2017.0,CA,CDF,RRU,ROSE,00094091,2017-07-31 07:00:00,8/3/2017 7:00:00 AM,2,1.0,1.0,188.1239,Fed Inc # 00002511,,{C1D5E1F2-2007-4B17-8433-486FAB004B64},,,2010-2019,1102129.76953125,6960.82257532834,2017-07,80.36842105263158
2913,2017.0,CA,CDF,BDU,HIGH,00010322,2017-07-23 07:00:00,7/27/2017 7:00:00 AM,9,2.0,1.0,157.5895,,,{23481C40-ADC4-4A07-BEB6-4FBA6449422F},,,2010-2019,939056.4609375,5975.61976475116,2017-07,80.36842105263158
2918,2017.0,CA,CCO,LAC,GORMAN,00223518,2017-07-28 07:00:00,7/28/2017 7:00:00 AM,14,7.0,1.0,149.61,,,{F7F75624-EE91-4EB2-903A-3F1C67C4E18A},,,2010-2019,899961.0078125,6001.88563704616,2017-07,80.36842105263158
2920,2017.0,CA,CCO,SBC,AIR,00124234,2017-09-25 07:00:00,9/25/2017 7:00:00 AM,2,1.0,1.0,147.8375,,,,,,2010-2019,885189.9375,6209.63324485198,2017-09,68.79310344827586
2921,2017.0,CA,CDF,SLU,LUCY,00006548,2017-06-14 07:00:00,6/14/2017 7:00:00 AM,11,1.0,1.0,147.667,Bird into energized power lines,,{E30596A1-8879-4CF3-ADC7-DFA04F5D6554},,,2010-2019,908154.1875,4612.82258883665,2017-06,97.06410256410257
2926,2017.0,CA,CDF,MVU,ECLIPSE,00019081,2017-08-21 07:00:00,8/21/2017 7:00:00 AM,14,1.0,1.0,142.9097,,,{E2707BE4-D48C-43C7-943A-1E3C3D0E4A9F},,,2010-2019,818100.6875,5183.90910385205,2017-08,74.53424657534246
2929,2017.0,CA,CDF,MVU,BORDER 6,00019648,2017-09-01 07:00:00,9/3/2017 7:00:00 AM,14,1.0,1.0,135.0444,,,{BCC25163-DE42-4F85-98AC-8AF67CB91664},,,2010-2019,771962.515625,7936.05282824782,2017-09,68.79310344827586
2938,2017.0,CA,CDF,SLU,OLIVE,00004896,2017-05-02 07:00:00,5/2/2017 7:00:00 AM,10,1.0,1.0,117.0671,,,{960096A9-8A33-45D1-9B79-F51F4929AB3D},,,2010-2019,721275.734375,4711.92522316224,2017-05,131.67857142857142
2948,2017.0,CA,CDF,SLU,POLY,00011022,2017-09-26 07:00:00,9/29/2017 7:00:00 AM,2,1.0,1.0,105.6661,,,{8FD4A991-CD99-44E4-95C0-C87D7A2F8A3A},,,2010-2019,643426.921875,5209.70658352061,2017-09,68.79310344827586
2960,2017.0,CA,CCO,VNC,VISTA,00091038,2017-10-24 07:00:00,10/26/2017 7:00:00 AM,14,6.0,1.0,86.39403,,,{1108077A-C453-48E7-B377-61FD343A0A77},,,2010-2019,514307.4140625,4514.56944340242,2017-10,63.589285714285715
2972,2017.0,CA,CDF,SLU,LINNE,00022025,2017-09-26 07:00:00,9/26/2017 7:00:00 AM,14,6.0,1.0,74.80467,Roadside,,,,,2010-2019,458973.65234375,3366.04190472758,2017-09,68.79310344827586
2975,2017.0,CA,CDF,SLU,LYNCH,00011676,2017-10-19 07:00:00,10/19/2017 7:00:00 AM,10,1.0,1.0,71.18116,,,{91AE4A65-74F5-4A25-A559-378A65C1B917},,,2010-2019,438665.3984375,5210.50157707057,2017-10,63.589285714285715
2976,2017.0,CA,CDF,SLU,CAMATTA,00008802,2017-08-02 07:00:00,8/2/2017 7:00:00 AM,1,7.0,1.0,70.57708,,,,,,2010-2019,431262.36328125,3635.18760432019,2017-08,74.53424657534246
2978,2017.0,CA,CDF,SLU,MARGARITA,00010107,2017-09-03 07:00:00,9/3/2017 7:00:00 AM,10,7.0,1.0,69.71004,,,{C75D4274-0F4C-4BF7-8CFC-2AD4DCA996CA},,,2010-2019,424525.62109375,3032.82713971317,2017-09,68.79310344827586
2982,2017.0,CA,CCO,LAC,ESCONDIDO,00241015,2017-08-13 07:00:00,8/13/2017 7:00:00 AM,14,1.0,1.0,65.97264,,,{42732492-4027-4BC0-BD12-6081046E073F},,,2010-2019,394057.0078125,3261.06603557647,2017-08,74.53424657534246
2983,2017.0,CA,CDF,MVU,MONTEZUMA,00019328,2017-08-26 07:00:00,8/28/2017 7:00:00 AM,10,1.0,1.0,65.18426,,,{852E3BD4-BF87-4887-9820-B8A9D1355D59},,,2010-2019,377943.3046875,3041.19937109674,2017-08,74.53424657534246
2987,2017.0,CA,CDF,SLU,TOWER,00007678,2017-07-07 07:00:00,7/7/2017 7:00:00 AM,10,1.0,1.0,63.51402,,,{0C68933F-809A-4637-BBC5-5B6288C251C0},,,2010-2019,387219.9140625,3058.47416382956,2017-07,80.36842105263158
2990,2017.0,CA,CCO,LAC,RODEO,00218382,2017-07-23 07:00:00,7/23/2017 7:00:00 AM,14,1.0,1.0,61.10294,,,{B5E6EA87-1F6D-4527-9D4A-FF10CC452111},,,2010-2019,361739.70703125,6777.39635565649,2017-07,80.36842105263158
3009,2017.0,CA,CCO,SBC,MESA,00009310,2017-07-17 07:00:00,7/17/2017 7:00:00 AM,2,1.0,1.0,51.36316,,,{FEAEC1BD-D767-4472-B10C-4A958036BD58},,,2010-2019,308778.95703125,3769.93078414295,2017-07,80.36842105263158
3017,2017.0,CA,CCO,VNC,GRADE,00054660,2017-07-04 07:00:00,7/5/2017 7:00:00 AM,14,6.0,1.0,47.19403,,,,,,2010-2019,279911.85546875,2587.25969682798,2017-07,80.36842105263158
3020,2017.0,CA,CDF,SLU,ZENON,00008291,2017-07-20 07:00:00,7/20/2017 7:00:00 AM,14,1.0,1.0,46.57753,,,{19437D46-950F-4D2D-8B66-4845043D788F},,,2010-2019,281961.69921875,3251.98128159657,2017-07,80.36842105263158
